de'oi	experimental cmavo			   	DEhAU      	Cancellation (instant-/usage-wise; temporary) of all defaults in immediately previous word	Cancels/overrides/ignores/"kills" all defaults (default specifications) in the (terbri) structure of immediately previously uttered word so that implicit/omitted {zo'e} and{di’au} that may fill the terbri of that word are general in potential reference (modulo context) and do not necessarily agree with the default setting explicitly specified in the discourse-external/“official” definition of the word. The terbri are not filled by this word. Usage is only meaningful for a brivla with at least one terbri (regardless of being explicitly filled or otherwise). In a tanru or other complicated construct, only the most recent word undergoes this terbri default override (not every term in the construct). A selbri converted to a sumti by gadri has the x1 terbri filled for the purposes of this word, but the default setting of that terbri is so overridden all the same; likewise is the case for terbri accessed by {be} or {bei}; seltau in the main level of a sumti are filled by the gadri as well for the purposes of this word. The cancellation is only effective for the single occurrence/instant/usage of this word (the next use of the affected word will be implicitly accompanied by its terbri defaults, as defined elsewhere (by official definition or by other (permanent) modifications made to the word)). See also: {doi'a}, {de'au}, {zmico}.
de'u	cmavo			   	KOhA2      	pro-sumti: a recent utterance.
di	cmavo			   	KOhA1      	logically quantified existential pro-sumti: there exists something 3 (usually restricted).
di'a	cmavo			   	ZAhO      	event contour for resumption of a paused process.
di'ai	experimental cmavo			   	COI      	vocative: well-wish - curse	Used to express well-wishes/curses. See also {dimna}, {dapma}, {ki'e}, {doi}
di'au	experimental cmavo			   	KOhA7      	pro-sumti and sumyzmico: discourse-interior default it (terbri-specific)	Explicitly and emphatically references the specified default value of the relevant terbri as specified/designated by the discourse; thus, its value is context-dependent and subject to specification modifications. It does not necessarily reference the value defined "officially". ({zo'e}, implicit or explicit, may do so as well, but the use of this word implies some degree of a more deliberate choice to follow the default specification.) When a default of the terbri is not specified by the previous discourse (nor by the discourse-exterior "official" definition of the terbri if not specification modifications have been made previously), this word is equivalent to completely general and elliptical {zo'e}. See also: {di'oi}, {di'ei}.
di'e	cmavo			   	KOhA2      	pro-sumti: the next utterance.
di'ei	experimental cmavo			   	KOhA7      	pro-sumti and sumyzmico: an elliptical/unspecified value which does not necessarily obey the default setting for the corresponding terbri that is explicitly specified in the definition of the word; has some value which makes bridi true	Some brivla have default specifications for certain terbri; when any explicit sumti is omitted from filling these terbri (an implicit {zo'e} fills them instead), the meaning of that sumti is interpreted in accordance with the default specification; it is reasonable to suppose that an explicit {zo'e} used in order to fill such terbri will likewise obey the default specification in its interpretation.  Thus, there is no simple way to reference the "general" elliptical/unspecified value for these sumti, other than by using this word.  {zo'e} typically is interpreted as meaning any value of some general and unspecified set of potential sumti referents, modulated by context and the need to make the statement true; in the case of an explicit default setting of a terbri by the definition of a word, {di'ei} takes on this general and unspecified meaning, effectively ignoring the default (although it can take on the value of that default (doing so, simply, is just not necessary)); when no default is specified for the terbri in the definition, this word has the same meaning as {zo'e}. See also: {di'au}, {di'oi}, {zmico}.
di'ei'o'au	experimental cmavo			   	VUhU      	mathematical ternary operator: Dirichlet convolution (a*b)(c)	a,b are arithmetic functions, c is an integer (the output is defined for at least strictly positive integers c). (a*b)(c) is given by the sum (over all of the distinct ordered pairs (n,m) belonging to the Cartesian product of the set of all strictly positive integers with itself, such that n is not equal to m and such that nm = c (where adjacency represents typical multiplication of integers)) of a(n)b(m) (where adjacency represents typical pointwise multiplication).
di'i	cmavo			   	TAhE      	tense interval modifier: regularly; subjective tense/modal; defaults as time tense.
di'inai	cmavo-compound			   	TAhE*      	tense interval modifier: irregularly/aperiodically; tense/modal; defaults as time tense.
dilis	cmevla			      		Dilli.
di'o	cmavo			   	BAI      	diklo modal, 1st place                            in the location of ...
di'oi	experimental cmavo			   	KOhA7      	pro-sumti & sumyzmico: discourse-exterior default it	Explicitly and emphatically references the specified default value of the relevant terbri as given by "official" definitions (exterior to the discourse); this value ignores and is independent of any modifications made to the relevant default specification during the discourse. (zo'e, implicit or explicit, may do so as well, but the use of this word implies some degree of a more deliberate choice to follow the discourse-exterior default specification.) When a default is not specified by the definition of a word, this word is equivalent to completely general and elliptical {zo'e}. See also: {di'au}, {di'ei}, {zmico}.
di'u	cmavo			   	KOhA2      	pro-sumti: the last utterance.
djakartas	cmevla			      		Jakarta
djaZAIR	cmevla			      		Algeria.	see also {jerxo}
djeikyb	cmevla			      		Jacob	With English pronunciation /ˈdʒeɪkəb/
djein	cmevla			      		Jane
djiotis	cmevla			      		Jyoti.
djordj	cmevla			      		George
djunguos	cmevla			      		China.	Cf. {jungo}, {jugygu'e}, {gugdecunu}.
do	cmavo   	-don-   	-doi-	   	KOhA3      	pro-sumti: you listener(s); identified by vocative.
do'a	cmavo			   	UI3      	discursive: generously - parsimoniously.	See also {dunda}.
do'ai	experimental cmavo			   	DAhO      	discursive & gafyzmico: ignore/kill all following default specifications (permanently)	Hereinafter, no terbri will have any default specification unless explicitly given one in the discourse or unless the "official" definition default value is referenced explicitly by the appropriate pro-sumti. See also: {dai'o}, {zmico}, {gafyzmico}, {da'o}.
do'anai	cmavo-compound			   	UI*3      	discursive: generously - parsimoniously.
do'e	cmavo			   	BAI      	elliptical/unspecified modal.
doi	cmavo			   	DOI      	generic vocative marker; identifies intended listener; elidable after COI.
do'i	cmavo			   	KOhA2      	pro-sumti: elliptical/unspecified utterance variable.
doi'a	experimental cmavo			   	DEhAU      	gafyzmico: Reset all default specification of the immediately previous word to their respective discourse-external/official definition specifications for this instance/usage only.	Resets all defaults (default specifications) in the (terbri) structure of immediately previously uttered word so that implicit/omitted {zo'e} and {di'au} that may fill the terbri of that word are predefined/specific in reference and do indeed necessarily agree with the default setting explicitly specified in the discourse-exterior/”official” definition of the word. The terbri are not filled by this word. Usage is only meaningful for a brivla with at least one terbri (regardless of being explicitly filled or otherwise). In a tanru or other complicated construct, only the most recent word undergoes this terbri default restoration (not every term in the construct). A selbri converted to a sumti by gadri has the x1 terbri filled for the purposes of this word, but the default setting of that terbri is so restored all the same; likewise is the case for terbri accessed by {be} or {bei}; seltau in the main level of a sumti are filled by the gadri as well for the purposes of this word. The restoration is only effective for the single occurrence/instant/usage of this word (the next use of the affected word will be implicitly accompanied by its terbri defaults, as defined elsewhere (by official definition or by other (permanent) modifications made to the word)). See also: {dau'a}, {de'oi}, {zmico}
doido'u	cmavo-compound			   	DOI*      	generic vocative address to intended listener;.
do'o	cmavo			   	KOhA3      	pro-sumti: you the listener & others unspecified.
do'oi	experimental cmavo			   	DOhOI      	generic single-word generic vocative marker; identifies intended listener with a single, possibly non-Lojban word, delimited by pauses (in speech) or by whitespace (in writing).	The intent is that it is allowed everywhere in the grammar where DOI and COI are. See also {zo'oi}, {la'oi}, {me'oi}, {ra'oi}. Not similar to {co'oi}. Equivalent to {doi} {la'oi}.
do'u	cmavo			   	DOhU      	elidable terminator: end vocative (often elidable).
drezdn	cmevla			      		Dresden.
du	cmavo   	-dub-   	-du'o-	   	GOhA      	identity selbri; = sign; x_1 identically equals x_2, x_3, etc.; attached sumti refer to same thing.
du'a	cmavo			   	FAhA1      	location tense relation/direction; east of.
du'au	experimental cmavo			   	LAhE      	Text to bridi conversion	Roughly equivalent to just la'e, but precise about the type of the result. Inverse of {lu'au}.
du'e	cmavo			   	PA4      	digit/number: too many; subjective.
du'emei	cmavo-compound			   	MOI*      	quantifier selbri: convert too many to cardinal selbri; x_1 is a set with too many members x_2.
du'eroi	cmavo-compound			   	ROI*      	tense interval modifier: too many times objective tense, defaults as time tense.
du'i	cmavo			   	BAI      	dunli modal, 1st place (equalled by)              equally; as much as ...
dunav	cmevla			      		Danube.
du'o	cmavo			   	BAI      	djuno modal, 1st place (info source)            authoritatively; according to ...; known by ...
du'u	cmavo   	-dum-		   	NU      	abstractor: predication/bridi abstractor; x_1 is predication [bridi] expressed in sentence x_2.
dy	cmavo			   	BY2      	letteral for d.
dzip	cmevla			      		Antarctic Ocean.
e	cmavo			   	A      	logical connective: sumti afterthought and.
e'a	cmavo			   	UI1      	attitudinal: granting permission - prohibiting.	See also {curmi}.
e'anai	cmavo-compound			   	UI*1      	attitudinal: permission - prohibition.
ebu	bu-letteral			   	BY*      	letteral for e.
e'e	cmavo			   	UI1      	attitudinal: competence - incompetence/inability.	See also {kakne}, {certu}.
e'elxam	cmevla			      		the alphabetic order used in South Semitic languages and sometimes in Ugaritic	See also {sepo'i}, {abgad}, {abata'adj}.
e'enai	cmavo-compound			   	UI*1      	attitudinal: competence - incompetence/inability.
ei	cmavo			   	UI1      	attitudinal: obligation - freedom.	See also {bilga}, {zifre}.
e'i	cmavo			   	UI1      	attitudinal: feeling constraint - independence - challenge/resistance against constraint.	See also {selri'u}, {seljimte}.
e'icu'i	cmavo-compound			   	UI*1      	attitudinal: feeling constraint - independence - challenge/resistance against constraint.
einai	cmavo-compound			   	UI*1      	attitudinal: obligation - freedom.
e'inai	cmavo-compound			   	UI*1      	attitudinal: feeling constraint - independence - challenge/resistance against constraint.
enai	cmavo-compound			   	A*      	logical connective: sumti afterthought x but not y.
