a	cmavo   \nA      \nconector lógico entre sumti: o
cidni	gismu   \n-cid-      \nx_1 es una rodilla/codo/nudillo/articulación (parte del cuerpo) de miembro x_2 de cuerpo x_3
cidro	gismu   \n-dro-      \nx_1 es una cantidad de hidrógeno (H)
ci'e	cmavo   \nBAI      \nciste modal, 1er argumento usado en negación escalar  en sistema/contexto ...
cifnu	gismu   \n-cif-      \nx_1 es un infante/bebé de especie/raza x_2\nVer también {verba}.
cigla	gismu   \n-cig-      \nx_1 es una glándula (parte del cuerpo) que segrega x_2, de cuerpo x_3
ci'i	cmavo   \nPA5      \ndígito/número: infinito; seguido por dígitos =&gt; cardinalidad álef
ci'iroi	cmavo-compound   \nROI*      \nmodificador de intervalo: infinitas veces, eternamente
ciki'o	cmavo-compound   \nPA*      \nnúmero/cantidad: 3,000
cikna	gismu   \n-cik-      \nx_1 está despierto/alerta/consciente\nVer también {sipna},  {sanji}.
cikre	gismu      \nx_1 repara/arregla x_2 para uso x_3
ciksi	gismu   \n-cki-      \nx_1 explica/aclara x_2 a x_3 con explicación x_4
cilce	gismu   \n-cic-      \nx_1 es salvaje/no domesticado/silvestre
cilmo	gismu   \n-cim-      \nx_1 está mojado/húmedo con líquido x_2\nVer también {sudga}.
cilre	gismu   \n-cli-      \nx_1 aprende que x_2 (du'u) es cierto acerca de x_3 de origen x_4 por método/instrucción x_5\nVer también {ctuca},  {tadni},  {djuno}.
cilta	gismu   \n-cil-      \nx_1 es un hilo/filamento/alambre (forma) de material x_2
cimde	gismu      \nx_1 es una dimensión de espacio/objeto x_2 según reglas/modelo x_3
cimei	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte 3 en selbri cardinal; x_1 es un trío de x_2
cimni	gismu      \nx_1 es infinito/interminable/eterno en propiedad/dimensión x_2, en grado/tipo/cantidad x_3
cimoi	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte 3 en selbri ordinal; x_1 es tercero entre x_2 ordenado según regla x_3
cinba	gismu      \nx_1 besa a x_2 en x_3
cindu	gismu      \nx_1 es un roble (árbol) de especie/variedad x_2
cinfo	gismu      \nx_1 es un león/puma de especie/raza x_2
cinfyma'i	lujvo      \nx_1 es Agosto del año x_2 en el calendario x_3
cinje	gismu   \n-cij-      \nx_1 es una arruga/doblez en x_2\nVer también {polje}.
cinki	gismu      \nx_1 es un insecto/artrópodo de especie/variedad x_2
cinla	gismu      \nx_1 es delgado/flaco/fino/de poco espesor en dimensión/dirección x_2 (la menor) según estándar x_3\nVer también {rotsu},  {tordu},  {jarki},  {caxno}.
cinmo	gismu   \n-cni-      \nx_1 siente/experimenta emoción x_2 sobre/por/hacia x_3\nVer también {ckeji},  {cortu},  {jgira},  {kecti},  {kufra},  {manci},  {prami},  {steba},  {zungi}.
cino	cmavo-compound   \nPA*      \nnúmero/cantidad: 30 (treinta)
cinono	cmavo-compound   \nPA*      \nnúmero/cantidad: 300 (trescientos)
cinri	gismu   \n-ci'i-      \nx_1 (evento) interesa a x_2\nVer también {zdile}.
cinse	gismu   \n-cin-      \nx_1 exhibe sexo/sexualidad/género/orientación sexual x_2 al hacer/ser x_3 según estándar x_4
cinta	gismu      \nx_1 es una cantidad de pintura de pigmento/substancia activa x_2, sobre una base de x_3
cinza	gismu      \nx_1 es una pinza (herramienta/parte del cuerpo) de x_2 para pellizcar x_3
ci'o	cmavo   \nBAI      \ncinmo modal, 1er argumento                            emocionalmente sentido por ...
cipcta	lujvo      \nx_1 investiga/chequea/examina/inspecciona x_2 en propiedad x_3\nVer también {cipra}, {catlu}
cipni	gismu   \n-cpi-      \nx_1 es un pájaro/ave de especie/variedad x_2
cipra	gismu   \n-cip-      \nx_1 (evento) es una prueba/comprobación de x_2 (propiedad) hecha a sujeto x_3
cirko	gismu   \n-cri-      \nx_1 pierde x_2 en/cerca de x_3\nVer también {penmi},  {ralte},  {sisku},  {claxu}.
cirla	gismu      \nx_1 es una cantidad de queso de origen x_2
ciroi	cmavo-compound   \nROI*      \nmodificador de intervalo: tres veces
ciska	gismu   \n-ci'a-      \nx_1 escribe/inscribe x_2 en medio/superficie/documento x_3 con instrumento x_4\nVer también {tcidu},  {finti}.
cisma	gismu      \nx_1 sonríe\nVer también {cmila},  {frumu}.
ciste	gismu   \n-ci'e-      \nx_1 es un sistema con función/propiedades x_2 y componentes x_3
citka	gismu   \n-cti-      \nx_1 come/ingiere/consume x_2
citno	gismu   \n-cit-   \n-ci'o-      \nx_1 es joven según estándar x_2\nVer también {cnino},  {slabu},  {verba}.
citri	gismu   \n-cir-      \nx_1 es una historia de x_2 según x_3
citsi	gismu      \nx_1 es una estación definida por propiedad x_2, de año x_3
ci'u	cmavo   \nBAI      \nckilu modal, 1er argumento                            en la escala ...
civla	gismu   \n-civ-      \nx_1 es una pulga/piojo de especie/raza x_2 parásito de x_3
cizra	gismu   \n-ciz-      \nx_1 es extraño/raro/bizarro para x_2 en propiedad/aspecto x_3\nVer también {fange}.
ckabu	gismu      \nx_1 es una cantidad de goma/caucho/látex de origen x_2 de composición x_3
ckafi	gismu   \n-kaf-      \nx_1 es/contiene una cantidad de café de grano/variedad/origen x_2
ckaji	gismu   \n-kai-      \nx_1 tiene/presenta/manifiesta/exhibe cualidad/propiedad/rasgo/aspecto/dimensión x_2
ckana	gismu   \n-cka-      \nx_1 es una cama/lecho de material x_2 para sostener/soportar a x_3 (persona/objeto/evento)\nVer también {palta},  {cpana},   {vreta},  {jubme}.
ckape	gismu   \n-cap-      \nx_1 (evento) es peligroso para x_2 bajo condiciones x_3
ckasu	gismu   \n-cas-      \nx_1 ridiculiza/se burla de x_2 por ser/hacer x_3 con actividad x_4
ckeji	gismu   \n-kej-   \n-cke-      \nx_1 siente vergu:enza/humillación/mortificación bajo condiciones x_2 ante comunidad/audiencia x_3
ckiku	gismu   \n-kik-      \nx_1 es una llave de cerradura x_2 con propiedades relevantes x_3
ckilu	gismu   \n-ci'u-      \nx_1 es una escala de unidades para medir/observar/determinar x_2
ckini	gismu   \n-ki'i-      \nx_1 está relacionado/emparentado/pariente/tiene que ver con x_2 por relación x_3\nVer también {srana}.
ckire	gismu   \n-kir-      \nx_1 agradece a x_2 por x_3
ckule	gismu   \n-kul-   \n-cu'e-      \nx_1 es una escuela/colegio/instituto/academia en x_2 que enseña tema x_3 ante audiencia/comunidad x_4 manejado por x_5
ckuliki	fu'ivla      \nx_1 es un mosquito de especie/variedad x_2\nVéase también {blusfani}
ckunu	gismu   \n-ku'u-      \nx_1 es una conífera/pino/abeto (árbol) de especie/variedad x_2 con piñas/conos x_3
cladu	gismu   \n-lau-      \nx_1 es fuerte/alto (sonido) en punto de observación x_2 según estándar x_3\nVer también {smaji},  {savru}.
clani	gismu   \n-cla-      \nx_1 es largo en dimensión/dirección x_2 (la más larga) según estándar x_3\nVer también {tordu},  {ganra},  {rotsu},  {condi}.
claxu	gismu   \n-cau-      \nx_1 es carece de/no tiene/está sin x_2\nVer también {nitcu},  {pindi},  {banzu}.
clika	gismu      \nx_1 es un musgo/líquen de especie/variedad x_2 que crece sobre x_3
clira	gismu   \n-lir-      \nx_1 (evento) es temprano según estándar x_2\nVer también {lerci}.
clite	gismu   \n-lit-      \nx_1 es cortés/amable/afable/educado en asunto x_2 según estándar/costumbre x_3
cliva	gismu   \n-liv-   \n-li'a-      \nx_1 deja/parte/se aleja de x_2 vía x_3
clugau	lujvo      \nx_1 llena x_2 con x_3
clupa	gismu   \n-cup-      \nx_1 es un lazo/circuito/bucle/rizo (forma) de material x_2
cmaci	gismu      \nx_1 es una matemática de tipo x_2
cmalu	gismu   \n-cma-      \nx_1 es pequeño/chico en propiedad/dimensión x_2 comparado con estándar/norma x_3\nVer también {barda}.
cmana	gismu   \n-ma'a-      \nx_1 es una montaña/monte/colina/montículo/elevación/pico sobre tierra/llano x_2
cmavo	gismu   \n-ma'o-      \nx_1 es una partícula/palabra estructural de tipo x_2 con significado/función x_3 en idioma x_4
cmene	gismu   \n-cme-   \n-me'e-      \nx_1 es un nombre/título de x_2 usado/puesto por x_3 (persona)
cmila	gismu   \n-mi'a-      \nx_1 ríe\nVer también {cisma}.
cmima	gismu   \n-mim-   \n-cmi-      \nx_1 es un miembro/pertenece a conjunto/grupo x_2\nVer también {girzu},  {klesi}.
cmoni	gismu   \n-cmo-   \n-co'i-      \nx_1 gime/brama/chilla/grita/aulla/emite queja/alarido/berrido x_2 que expresa x_3
cnano	gismu   \n-na'o-      \nx_1 es normal/promedio en propiedad x_2 entre x_3 según estándar x_4\nVer también {tcaci},  {fadni},  {kamtu}.
cnebo	gismu   \n-neb-   \n-ne'o-      \nx_1 es un cuello/cogote (parte del cuerpo) de x_2
cnemu	gismu   \n-nem-   \n-ne'u-      \nx_1 premia/recompensa a x_2 por acción/estado x_3 con recompensa/premio x_4\nVer también {pleji},  {sfasa}.
cnici	gismu   \n-nic-      \nx_1 es pulcro/ordenado/aseado/prolijo en propiedad/aspecto x_2\nVer también {kalsa}.
cnino	gismu   \n-nin-   \n-ni'o-      \nx_1 es nuevo/novedoso/inaudito para x_2 en propiedad/aspecto x_3 según estándar x_4\nVer también {slabu}.
cnisa	gismu   \n-nis-      \nx_1 es una cantidad de plomo (Pb)
cnita	gismu   \n-nit-   \n-ni'a-      \nx_1 está abajo/debajo de x_2 según marco de referencia/gravedad x_3\nVer también {gapru},  {dizlo}.
co	cmavo   \n-col-   \nCO      \ninversion de tanru; permite sumti pospuestos del modificador sin acople de sumti
co'a	cmavo   \n-co'a-   \nZAhO      \naspecto verbal: comienzo de la acción; ingresivo                   &gt;|&lt;    |
co'e	cmavo   \n-com-   \n-co'e-   \nGOhA      \nrelación elíptica/no especificada
coi	cmavo   \nCOI      \nvocativo: saludo/hola
co'i	cmavo   \nZAhO      \naspecto verbal: acción puntual; logrativo;   &gt;|&lt;
coico'o	cmavo-compound   \nCOI*      \nvocativo: saludo al pasar
cokcu	gismu   \n-cko-      \nx_1 absorbe/succiona/chupa x_2 de x_3 en x_4\nVer también {renro}.
condi	gismu   \n-con-   \n-cno-   \n-coi-      \nx_1 es hondo/profundo en dirección x_2 desde punto de referencia x_3 según estándar x_4\nVer también {caxno},  {clani},  {ganra},  {rotsu}.
co'o	cmavo   \nCOI      \nvocativo: adios
cortu	gismu   \n-cor-   \n-cro-      \nx_1 siente dolor/le duele en parte x_2\nVer también {xrani}.
co'u	cmavo   \n-co'u-   \nZAhO      \naspecto verbal: fin de la acción, incluso sin completar; egresivo      |  &gt;&lt; |
cpacu	gismu   \n-cpa-      \nx_1 toma/obtiene/adquiere/recibe/consigue x_2 de x_3\nVer también {punji},  {lebna}.
cpana	gismu      \nx_1 está sobre/encima de x_2 según marco de referencia/gravedad x_3\nVer también {gapru},  {vreta}.
cpare	gismu   \n-par-      \nx_1 trepa/escala/se arrastra sobre superficie x_2 en dirección x_3 usando x_4\nVer también {klama},  {litru}.
cpedu	gismu   \n-cpe-      \nx_1 pide x_2 a x_3 en manera/forma x_4\nVer también {friti}.
cpina	gismu      \nx_1 es picante/sazonado/especiado al sentido x_2
cradi	gismu      \nx_1 radiotransmite x_2 por estación/emisora/frecuencia x_3 a receptor x_4
crane	gismu   \n-cra-      \nx_1 está adelante/delante/frente/enfrente de x_2 que mira hacia x_3\nVer también {trixe}.
creka	gismu   \n-cek-      \nx_1 es una camisa/blusa (prenda de vestir) de material x_2
crepu	gismu   \n-rep-      \nx_1 cosecha/recolecta producto/objetos x_2 de origen/área x_3\nVer también {sombo},  {jmaji}.
crezenzu'e	lujvo      \nx_1 practica/se ejercita/se entrena/ensaya para/en acción/evento/función x_2
cribe	gismu   \n-rib-      \nx_1 es un oso de especie/raza x_2
crida	gismu   \n-rid-      \nx_1 es un hada/duende/gnomo/elfo/trasgo de mito x_2
crino	gismu   \n-ri'o-      \nx_1 es verde (color)
cripu	gismu   \n-rip-      \nx_1 es un puente sobre/a través de x_2 entre x_3 y x_4
crisa	gismu   \n-cis-      \nx_1 es el verano/estío/estación cálida del año x_2 en localidad x_3\nVer también {critu},  {dunra},  {vensa}.
critu	gismu      \nx_1 es el otoño/estación de cosecha del año x_2 en localidad x_3\nVer también {crisa},  {dunra},  {vensa}.
ctaru	gismu      \nx_1 es una marea (expansión periódica/cíclica) en x_2 causada por x_3
ctebi	gismu   \n-teb-      \nx_1 es un labio/borde (parte del cuerpo) de orificio x_2 del cuerpo x_3\nVer también {korbi}.
ctecmocpi	lujvo      \nx_1 es un pucuyo/chotacabras/guabairo de especie x_2
cteki	gismu   \n-tek-   \n-ce'i-      \nx_1 es un impuesto/exacción/tasa a bienes/servicios x_2 impuesto/exigido a x_3 por autoridad/recaudador x_4
ctile	gismu      \nx_1 es una cantidad de petróleo/nafta de origen x_2
ctino	gismu   \n-ti'o-      \nx_1 es una sombra de objeto x_2 causada por fuente de luz x_3
ctuca	gismu   \n-ctu-      \nx_1 enseña a x_2 ideas/métodos x_3 sobre tema/asunto/objeto x_4 por método x_5\nVer también {cilre},  {tadni}.
cu	cmavo   \nCU      \nmarcador elisible: separa selbri del sumti precedente, permite la elisión de terminadores precedentes
cu'a	cmavo   \nVUhU3      \noperador matemático unitario: valor absoluto/norma  (|a|)
cu'e	cmavo   \nCUhE      \npregunta modal/tiempo verbal
cu'i	cmavo   \nCAI      \nactitudinal: neutral
cukla	gismu   \n-cuk-      \nx_1 es redondo/circular/disco\nVer también {djine}.
cukta	gismu   \n-cku-      \nx_1 es un libro con contenido/obra x_2 por autor x_3 para audiencia x_4 conservado en medio x_5
cukyxratci	lujvo      \nx_1 es un compás para trazar círculos/arcos de circunferencia x_2
culno	gismu   \n-clu-      \nx_1 está lleno/pleno de x_2\nVer también {kunti},  {tisna}.
cumki	gismu   \n-cum-   \n-cu'i-      \nx_1 (evento) es posible/puede ser/tal vez ocurra bajo condiciones x_2\nVer también {lakne}.
cumla	gismu   \n-cul-      \nx_1 es humilde/modesto sobre x_2 (abstracción)\nVer también {jgira}.
cunmi	gismu      \nx_1 es una cantidad de mijo (grano) de especie/variedad x_2
cunso	gismu   \n-cun-   \n-cu'o-      \nx_1 (evento) es aleatorio/al azar bajo condiciones x_2, con distribución de probabilidad x_3\nVer también {funca},  {kalsa}.
cuntu	gismu   \n-cu'u-      \nx_1 (evento) es un asunto/actividad de x_2
cu'o	cmavo   \nMOI      \nconvierte número en selbri de probabilidad; evento x_1 tiene probabilidad (n) de ocurrir bajo condiciones x_2
cupra	gismu   \n-pra-      \nx_1 produce x_2 con proceso x_3\nVer también {zbasu}.
curmi	gismu   \n-cru-      \nx_1 agente permite/autoriza/deja que ocurra x_2 bajo condiciones x_3\nVer también {fanta}.
curnu	gismu   \n-cur-      \nx_1 es un gusano/lombriz de especie/raza x_2
curve	gismu   \n-cuv-      \nx_1 es puro/no adulterado en propiedad x_2\nVer también {prane},  {manfo}.
cusku	gismu   \n-cus-   \n-sku-      \nx_1 dice/expresa x_2 a x_3 usando medio x_4\nVer también {bacru},  {tavla},  {casnu},  {spuda}.
cutci	gismu   \n-cuc-      \nx_1 es un zapato/bota/sandalia/calzado (prenda de vestir) para cubrir/proteger pies x_2, de material x_3
cutne	gismu   \n-cut-      \nx_1 es un pecho/tórax (parte del cuerpo) de x_2
cu'u	cmavo   \nBAI      \ncusku modal, 1er argumento (atribución/cita)          dicho por fuente ...; usado con citas
cu'u ko'a	cmavo-compound   \nBAI*      \nsumti preposicionado: puede ser usado con inserción editorial: ello-1 dijo, &quot;...&quot;,
cuxna	gismu   \n-cux-   \n-cu'a-      \nx_1 elige/escoge/selecciona x_2 de entre x_3
cy	cmavo   \nBY2      \nletra c
da	cmavo   \n-dav-   \n-dza-   \nKOhA1      \npro-sumti con cuantificación existencial: existe algo 1 (generalmente restringido)
da'a	cmavo   \n-daz-   \nPA4      \ndígito/número: todos excepto n; todos menos n; por defecto 1
da'amoi	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte todos-menos-1 en selbri ordinal; x_1 es penúltimo entre x_2 según regla x_3
da'aremoi	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte todos-menos-2 en selbri ordinal; x_1 es antepenúltimo entre x_2 según regla x_3
dacru	gismu   \n-dac-      \nx_1 es un cajón en estructura x_2, un recipiente para contenido x_3
dacti	gismu   \n-dai-      \nx_1 es una cosa/objeto material con presencia espaciotemporal\nVer también {mucti}.
dadjo	gismu   \n-daj-      \nx_1 refleja cultura/religión taoísta en aspecto x_2
dadycka	lujvo      \nc_1=d_1 es una hamaca de c_2 material colgada de d_2
da'e	cmavo   \nKOhA2      \npro-sumti: expresión futura; &quot;Te lo dirá mañana. ESO va a estar bueno.&quot;
dai	cmavo   \nUI5      \nmodificador de actitudinal: empatía; muestra los sentimientos de otro\nVer también {cnijmi}.
da'i	cmavo   \nUI3      \ndiscursivo: suposición - de hecho\nVer también {sruma}.
da'inai	cmavo-compound   \nUI*3      \ndiscursivo: suponiendo - de hecho
dakfu	gismu   \n-dak-      \nx_1 es un cuchillo para cortar x_2, con hoja de material x_3
dakli	gismu      \nx_1 es una bolsa/saco para contenido x_2, de material x_3\nVer también {daski}.
dalsauia	fu'ivla      \nx_1 es un cobayo, conejillo de Indias de especie x_2
damba	gismu   \n-dab-   \n-da'a-      \nx_1 pelea/combate/lucha contra x_2 por asunto x_3\nVer también {bradi},  {jamna}.
damri	gismu      \nx_1 es un tambor/bombo/cimbal/gongo (instrumento musical de percusión) con batidor x_2
dandu	gismu   \n-dad-      \nx_1 cuelga/pende/está suspendido de x_2 por parte x_3
danfu	gismu   \n-daf-      \nx_1 es la respuesta/solución a pregunta/problema x_2\nVer también {preti},  {nabmi},  {spuda}.
danlu	gismu   \n-dal-   \n-da'u-      \nx_1 es un animal de especie/raza x_2\nVer también {mabru}.
danmo	gismu   \n-dam-      \nx_1 es una cantidad de humo/smog de origen x_2\nVer también {bumru}.
danre	gismu   \n-da'e-      \nx_1 presiona/aprieta x_2\nVer también {catke}.
dansu	gismu      \nx_1 danza/baila con acompañamiento x_2
danti	gismu   \n-dan-      \nx_1 es un proyectil balístico/bala/misil para ser disparado por pistola/lanzador x_2\nVer también {cecla},  {renro}.
da'o	cmavo   \nDAhO      \ndiscursivo: cancela asignaciones de pro-sumti/pro-bridi
daplu	gismu   \n-plu-      \nx_1 es una isla/atolón/cayo (forma) de material x_2 en alrededores/cuerpo circundante x_3\nVer también {dirgo}.
dapma	gismu   \n-dap-      \nx_1 maldice/condena x_2 a suerte/destino x_3
dargu	gismu   \n-dag-      \nx_1 es un camino/autopista/carretera hacia x_2 desde x_3 con ruta x_4\nVer también {pluta},  {klaji}.
darlu	gismu   \n-dau-      \nx_1 arguye/argumenta a favor de posición x_2 contra posición x_3
darno	gismu   \n-dar-   \n-da'o-      \nx_1 está lejos/lejano/distante/alejado de x_2 en propiedad x_3\nVer también {jibni}.
darsi	gismu      \nx_1 es audaz/arriesgado/osa/se anima a ser/hacer x_2 (evento)
